"rgn_id","pressure_score"
1,0.272516372221142
2,0.298609666942043
3,0.266847155826355
4,0.296368765251892
5,0.266012141309723
6,0.307283449504775
7,0.177145629816898
8,0.283346653821022
9,0.305810140872046
