"rgn_id","pressure_score"
1,0.36296289568075
2,0.360622040628447
3,0.340166917002155
4,0.332875903053496
5,0.377197352424297
6,0.313581731114858
7,0.303726620660673
8,0.429568744975652
9,0.382950631841774
