"rgn_id","pressure_score"
1,0.344444033784523
2,0.351538998829356
3,0.350100688982239
4,0.450551156572979
5,0.396484756527679
6,0.419538952740025
7,0.354660418400844
8,0.437305944859383
9,0.436110278702795
