"rgn_id","pressure_score"
1,0.326290783850957
2,0.327183376088903
3,0.299048341812027
4,0.316239244948359
5,0.27839864377261
6,0.33002937045792
7,0.261486626360971
8,0.310636440062756
9,0.332188546337885
