"rgn_id","pressure_score"
1,0.355434378961459
2,0.309132352962498
3,0.269635866987192
4,0.333498780026632
5,0.341898806346238
6,0.330834540627901
7,0.301706415206768
8,0.434661585535043
9,0.376894782576332
