"rgn_id","pressure_score"
1,0.321883877854476
2,0.314813457381813
3,0.313360763284327
4,0.296563212548299
5,0.261807811158832
6,0.305431886926417
7,0.234840760043228
8,0.304783493141868
9,0.35672289169491
