"rgn_id","pressure_score"
1,0.243679561109134
2,0.265452752988907
3,0.215175706490294
4,0.298154281083301
5,0.269780104302522
6,0.297253049993526
7,0.229235152268053
8,0.317179474903766
9,0.303616786683999
