"rgn_id","pressure_score"
1,0.356986406834832
2,0.355872634071386
3,0.35082058401822
4,0.408840687053373
5,0.355122504817178
6,0.392540007772868
7,0.360921512996011
8,0.416120808565903
9,0.433603011079114
