"State","County","Year","Beach Id","Beach Name","Beach Status","Reported","Station ID","Activity ID","Action Type","ActionStartDate","ActionEndDate","ActionDuration Days","Percentage oftime beachwas affectedduring open hours","Time affected(in hours)","Time beachis open(in hours)","Action Reasons","Action Indicator","Action Possible Source"
"MA","BARNSTABLE","2011","MA690649","333 Commercial Street","Active","Y","-","362844","Contamination Advisory","09-AUG-11","10-AUG-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2010","MA690649","333 Commercial Street","Active","Y","-","334220","Contamination Advisory","10-AUG-10","11-AUG-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2010","MA690649","333 Commercial Street","Active","Y","-","334221","Contamination Advisory","17-AUG-10","18-AUG-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA690649","333 Commercial Street","Active","Y","-","305459","Contamination Advisory","30-JUN-09","07-JUL-09","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA690649","333 Commercial Street","Active","Y","-","300904","Contamination Advisory","13-AUG-08","14-AUG-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2007","MA690649","333 Commercial Street","Active","Y","-","266213","Contamination Advisory","05-JUN-07","06-JUN-07","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2007","MA690649","333 Commercial Street","Active","Y","-","266214","Contamination Advisory","28-AUG-07","29-AUG-07","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2006","MA690649","333 Commercial Street","Active","Y","-","221871","Contamination Advisory","29-AUG-06","30-AUG-06","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA690649","333 Commercial Street","Active","Y","-","200264","Contamination Advisory","26-JUL-05","27-JUL-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA690649","333 Commercial Street","Active","Y","-","200226","Contamination Advisory","19-JUL-05","20-JUL-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2015","MA271417","400 Beach","Active","Y","-","455629","Rain Advisory","11-AUG-15","13-AUG-15","2","100","-","24","RAINFALL","PREEMPT","UNKNOWN"
"MA","BRISTOL","2014","MA271417","400 Beach","Active","Y","-","432567","Contamination Advisory","06-JUL-14","08-JUL-14","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2014","MA271417","400 Beach","Active","Y","-","432568","Rain Advisory","05-JUL-14","06-JUL-14","1","100","-","24","RAINFALL","PREEMPT","UNKNOWN"
"MA","BRISTOL","2013","MA271417","400 Beach","Active","Y","-","401032","Rain Advisory","27-AUG-13","29-AUG-13","2","100","-","24","RAINFALL","PREEMPT","UNKNOWN"
"MA","NANTUCKET","2012","MA567204","40th Pole","Active","Y","-","379830","Contamination Advisory","06-JUL-12","07-JUL-12","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NANTUCKET","2012","MA567204","40th Pole","Active","Y","-","379831","Contamination Advisory","01-AUG-12","02-AUG-12","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NANTUCKET","2010","MA567204","40th Pole","Active","Y","-","334158","Contamination Advisory","24-JUN-10","26-JUN-10","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NANTUCKET","2009","MA567204","40th Pole","Active","Y","-","305376","Closure","21-AUG-09","23-AUG-09","2","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","NANTUCKET","2009","MA567204","40th Pole","Active","Y","-","305377","Contamination Advisory","24-JUN-09","26-JUN-09","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NANTUCKET","2008","MA567204","40th Pole","Active","Y","-","300845","Contamination Advisory","10-JUL-08","11-JUL-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NANTUCKET","2007","MA567204","40th Pole","Active","Y","-","266202","Contamination Advisory","15-AUG-07","17-AUG-07","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NANTUCKET","2005","MA567204","40th Pole","Active","Y","-","200330","Contamination Advisory","17-AUG-05","18-AUG-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2013","MA720593","451 Commercial Street","Active","Y","-","401048","Contamination Advisory","28-AUG-13","29-AUG-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2010","MA720593","451 Commercial Street","Active","Y","-","334256","Contamination Advisory","10-AUG-10","11-AUG-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2010","MA720593","451 Commercial Street","Active","Y","-","334255","Closure","04-AUG-10","06-AUG-10","2","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","BARNSTABLE","2009","MA720593","451 Commercial Street","Active","Y","-","305501","Closure","07-JUL-09","09-JUL-09","2","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","BARNSTABLE","2009","MA720593","451 Commercial Street","Active","Y","-","305500","Contamination Advisory","28-JUL-09","29-JUL-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA720593","451 Commercial Street","Active","Y","-","300934","Contamination Advisory","13-AUG-08","14-AUG-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2007","MA720593","451 Commercial Street","Active","Y","-","266215","Contamination Advisory","05-JUN-07","06-JUN-07","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2006","MA720593","451 Commercial Street","Active","Y","-","221833","Contamination Advisory","19-JUL-06","20-JUL-06","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2006","MA720593","451 Commercial Street","Active","Y","-","221686","Contamination Advisory","21-JUN-06","22-JUN-06","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA720593","451 Commercial Street","Active","Y","-","200266","Contamination Advisory","26-JUL-05","27-JUL-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2014","MA576153","593 Commercial Street","Active","Y","-","432594","Contamination Advisory","15-JUL-14","16-JUL-14","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2014","MA576153","593 Commercial Street","Active","Y","-","432595","Contamination Advisory","13-AUG-14","20-AUG-14","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2013","MA576153","593 Commercial Street","Active","Y","-","401047","Contamination Advisory","25-JUN-13","26-JUN-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2011","MA576153","593 Commercial Street","Active","Y","-","362797","Contamination Advisory","12-JUL-11","13-JUL-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2011","MA576153","593 Commercial Street","Active","Y","-","362796","Contamination Advisory","31-AUG-11","02-SEP-11","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2011","MA576153","593 Commercial Street","Active","Y","-","362795","Contamination Advisory","23-AUG-11","24-AUG-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA576153","593 Commercial Street","Active","Y","-","305379","Contamination Advisory","28-JUL-09","29-JUL-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA576153","593 Commercial Street","Active","Y","-","305380","Closure","06-JUL-09","07-JUL-09","1","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","BARNSTABLE","2009","MA576153","593 Commercial Street","Active","Y","-","305382","Contamination Advisory","25-AUG-09","03-SEP-09","9","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA576153","593 Commercial Street","Active","Y","-","305381","Contamination Advisory","18-AUG-09","19-AUG-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA576153","593 Commercial Street","Active","Y","-","300847","Contamination Advisory","24-JUN-08","25-JUN-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA576153","593 Commercial Street","Active","Y","-","300846","Contamination Advisory","17-JUN-08","19-JUN-08","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA576153","593 Commercial Street","Active","Y","-","300848","Contamination Advisory","01-JUL-08","05-JUL-08","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2006","MA576153","593 Commercial Street","Active","Y","-","221834","Contamination Advisory","19-JUL-06","20-JUL-06","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA576153","593 Commercial Street","Active","Y","-","200227","Contamination Advisory","19-JUL-05","20-JUL-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA576153","593 Commercial Street","Active","Y","-","200268","Contamination Advisory","26-JUL-05","27-JUL-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2016","MA323358","637 Commercial Street","Active","Y","21MABCH|MA323358-1","476313","Contamination Advisory","23-AUG-16","30-AUG-16","7","100","24","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2014","MA323358","637 Commercial Street","Active","Y","-","432596","Contamination Advisory","15-JUL-14","18-JUL-14","3","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2013","MA323358","637 Commercial Street","Active","Y","-","401049","Contamination Advisory","25-JUN-13","26-JUN-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA323358","637 Commercial Street","Active","Y","-","305213","Contamination Advisory","18-AUG-09","19-AUG-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA323358","637 Commercial Street","Active","Y","-","305215","Contamination Advisory","30-JUN-09","07-JUL-09","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA323358","637 Commercial Street","Active","Y","-","305214","Contamination Advisory","28-JUL-09","29-JUL-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA323358","637 Commercial Street","Active","Y","-","305212","Contamination Advisory","25-AUG-09","03-SEP-09","9","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA323358","637 Commercial Street","Active","Y","-","300730","Contamination Advisory","01-JUL-08","05-JUL-08","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2006","MA323358","637 Commercial Street","Active","Y","-","221835","Contamination Advisory","19-JUL-06","20-JUL-06","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2006","MA323358","637 Commercial Street","Active","Y","-","222001","Contamination Advisory","26-JUL-06","02-AUG-06","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA323358","637 Commercial Street","Active","Y","-","200267","Contamination Advisory","26-JUL-05","27-JUL-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2013","MA136039","A Street Bay Side","Active","Y","-","400979","Contamination Advisory","24-JUL-13","25-JUL-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2013","MA136039","A Street Bay Side","Active","Y","-","400978","Contamination Advisory","12-JUN-13","13-JUN-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2012","MA136039","A Street Bay Side","Active","Y","-","379659","Contamination Advisory","27-JUN-12","28-JUN-12","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2012","MA136039","A Street Bay Side","Active","Y","-","379660","Contamination Advisory","29-AUG-12","30-AUG-12","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2011","MA136039","A Street Bay Side","Active","Y","-","362561","Contamination Advisory","27-JUL-11","28-JUL-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2010","MA136039","A Street Bay Side","Active","Y","-","333910","Contamination Advisory","14-JUL-10","16-JUL-10","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2008","MA136039","A Street Bay Side","Active","Y","-","300646","Contamination Advisory","01-AUG-08","06-AUG-08","5","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2008","MA136039","A Street Bay Side","Active","Y","-","300647","Contamination Advisory","13-AUG-08","15-AUG-08","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2008","MA136039","A Street Bay Side","Active","Y","-","300645","Contamination Advisory","30-JUL-08","01-AUG-08","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2008","MA136039","A Street Bay Side","Active","Y","-","300644","Contamination Advisory","02-JUL-08","04-JUL-08","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2006","MA136039","A Street Bay Side","Active","Y","-","221950","Contamination Advisory","16-AUG-06","18-AUG-06","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2005","MA136039","A Street Bay Side","Active","Y","-","200298","Contamination Advisory","03-AUG-05","05-AUG-05","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2012","MA510998","A Street Ocean","Active","Y","-","379802","Contamination Advisory","13-JUN-12","14-JUN-12","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2009","MA510998","A Street Ocean","Active","Y","-","305320","Contamination Advisory","24-JUN-09","08-JUL-09","14","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2009","MA510998","A Street Ocean","Active","Y","-","305319","Contamination Advisory","22-JUL-09","23-JUL-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"CT","NEW HAVEN","2016","CT473427","ALTSCHULER BEACH","Active","Y","1CTDPHBM|7900","476144","Closure","15-AUG-16","17-AUG-16","3","0","0","10.5","ELEV_BACT","ENTERO","UNKNOWN"
"CT","NEW HAVEN","2016","CT473427","ALTSCHULER BEACH","Active","Y","1CTDPHBM|7900","476145","Closure","28-JUL-16","30-JUL-16","3","0","0","10.5","ELEV_BACT","ENTERO","UNKNOWN"
"CT","NEW HAVEN","2016","CT473427","ALTSCHULER BEACH","Active","Y","1CTDPHBM|7900","476146","Closure","06-JUN-16","08-JUN-16","3","0","0","10.5","ELEV_BACT","ENTERO","UNKNOWN"
"CT","NEW HAVEN","2013","CT473427","ALTSCHULER BEACH","Active","Y","-","416342","Closure","31-MAY-13","31-MAY-13","1","100","-","10.5","ELEV_BACT","ENTERO","CSO"
"CT","NEW HAVEN","2013","CT473427","ALTSCHULER BEACH","Active","Y","-","386710","Closure","31-MAY-13","31-MAY-13","1","100","-","10.5","ELEV_BACT","ENTERO","CSO"
"CT","NEW HAVEN","2013","CT473427","ALTSCHULER BEACH","Active","Y","-","446398","Closure","31-MAY-13","31-MAY-13","1","100","-","10.5","ELEV_BACT","ENTERO","CSO"
"CT","NEW HAVEN","2012","CT473427","ALTSCHULER BEACH","Active","Y","-","386569","Contamination Advisory","13-JUN-12","15-JUN-12","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2012","CT473427","ALTSCHULER BEACH","Active","Y","-","370535","Contamination Advisory","13-JUN-12","15-JUN-12","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2011","CT473427","ALTSCHULER BEACH","Active","Y","-","352029","Closure","31-AUG-11","01-SEP-11","1","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2011","CT473427","ALTSCHULER BEACH","Active","Y","-","352027","Closure","15-AUG-11","17-AUG-11","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2011","CT473427","ALTSCHULER BEACH","Active","Y","-","352028","Closure","29-AUG-11","31-AUG-11","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2015","CT974464","ANCHOR BEACH (MERWIN POINT) #1","Active","Y","1CTDPHBM|6600","455820","Closure","02-JUL-15","05-JUL-15","4","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2015","CT974464","ANCHOR BEACH (MERWIN POINT) #1","Active","Y","1CTDPHBM|6600","460446","Closure","02-JUL-15","05-JUL-15","4","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2011","CT974464","ANCHOR BEACH (MERWIN POINT) #1","Active","Y","-","351865","Closure","16-AUG-11","18-AUG-11","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2011","CT974464","ANCHOR BEACH (MERWIN POINT) #1","Active","Y","-","351866","Closure","29-AUG-11","11-SEP-11","13","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","NEW HAVEN","2008","CT974464","ANCHOR BEACH (MERWIN POINT) #1","Active","Y","-","284405","Closure","08-AUG-08","10-AUG-08","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","NEW HAVEN","2007","CT974464","ANCHOR BEACH (MERWIN POINT) #1","Active","Y","-","265578","Closure","04-JUN-07","07-JUN-07","3","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","NEW HAVEN","2006","CT974464","ANCHOR BEACH (MERWIN POINT) #1","Active","Y","-","216016","Closure","03-SEP-06","06-SEP-06","3","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","NEW HAVEN","2011","CT400424","ANCHOR BEACH (MERWIN POINT) #2","Active","Y","-","351867","Closure","16-AUG-11","18-AUG-11","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2011","CT400424","ANCHOR BEACH (MERWIN POINT) #2","Active","Y","-","351868","Closure","29-AUG-11","11-SEP-11","13","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","NEW HAVEN","2008","CT400424","ANCHOR BEACH (MERWIN POINT) #2","Active","Y","-","284406","Closure","08-AUG-08","10-AUG-08","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","NEW HAVEN","2007","CT400424","ANCHOR BEACH (MERWIN POINT) #2","Active","Y","-","265579","Closure","04-JUN-07","07-JUN-07","3","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","NEW HAVEN","2006","CT400424","ANCHOR BEACH (MERWIN POINT) #2","Active","Y","-","216017","Closure","03-SEP-06","06-SEP-06","3","100","-","10.5","RAINFALL","PREEMPT","STORM"
"MA","BARNSTABLE","2011","MA356010","Andrew Harding Lane Beach","Active","Y","-","362706","Closure","22-JUN-11","06-SEP-11","76","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","BARNSTABLE","2010","MA356010","Andrew Harding Lane Beach","Active","Y","-","334044","Closure","12-AUG-10","13-AUG-10","1","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","PLYMOUTH","2013","MA547633","Antassawomak East","Active","Y","-","401013","Contamination Advisory","16-JUL-13","17-JUL-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2010","MA547633","Antassawomak East","Active","Y","-","334123","Contamination Advisory","25-AUG-10","01-SEP-10","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2007","MA547633","Antassawomak East","Active","Y","-","266197","Contamination Advisory","10-JUL-07","12-JUL-07","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2015","MA870078","Apponagansett Town Beach","Active","Y","21MABCH|MA870078-1","455593","Contamination Advisory","17-JUN-15","24-JUN-15","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2013","MA870078","Apponagansett Town Beach","Active","Y","-","400915","Contamination Advisory","12-JUN-13","19-JUN-13","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2012","MA870078","Apponagansett Town Beach","Active","Y","-","379950","Contamination Advisory","22-AUG-12","29-AUG-12","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2008","MA870078","Apponagansett Town Beach","Active","Y","-","301005","Contamination Advisory","13-AUG-08","14-AUG-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2006","MA870078","Apponagansett Town Beach","Active","Y","-","221725","Contamination Advisory","27-JUN-06","07-JUL-06","10","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2013","MA244219","Atkins Lane","Active","Y","-","401050","Contamination Advisory","28-AUG-13","29-AUG-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2010","MA244219","Atkins Lane","Active","Y","-","333965","Closure","04-AUG-10","06-AUG-10","2","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","BARNSTABLE","2010","MA244219","Atkins Lane","Active","Y","-","333966","Contamination Advisory","10-AUG-10","11-AUG-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA244219","Atkins Lane","Active","Y","-","305186","Closure","06-JUL-09","07-JUL-09","1","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","BARNSTABLE","2009","MA244219","Atkins Lane","Active","Y","-","305185","Contamination Advisory","18-AUG-09","19-AUG-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA244219","Atkins Lane","Active","Y","-","300704","Contamination Advisory","17-JUN-08","19-JUN-08","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA244219","Atkins Lane","Active","Y","-","300705","Contamination Advisory","24-JUN-08","25-JUN-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA244219","Atkins Lane","Active","Y","-","300706","Contamination Advisory","01-JUL-08","02-JUL-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2007","MA244219","Atkins Lane","Active","Y","-","266216","Contamination Advisory","05-JUN-07","06-JUN-07","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2006","MA244219","Atkins Lane","Active","Y","-","221836","Contamination Advisory","19-JUL-06","20-JUL-06","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2006","MA244219","Atkins Lane","Active","Y","-","221937","Contamination Advisory","23-AUG-06","24-AUG-06","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2006","MA244219","Atkins Lane","Active","Y","-","221989","Contamination Advisory","02-AUG-06","05-AUG-06","3","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA244219","Atkins Lane","Active","Y","-","200229","Contamination Advisory","19-JUL-05","20-JUL-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA244219","Atkins Lane","Active","Y","-","200265","Contamination Advisory","26-JUL-05","27-JUL-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2013","MA751175","Atlantic Avenue","Active","Y","-","401044","Contamination Advisory","07-AUG-13","08-AUG-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2010","MA751175","Atlantic Avenue","Active","Y","-","334277","Contamination Advisory","17-AUG-10","18-AUG-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2010","MA751175","Atlantic Avenue","Active","Y","-","334278","Closure","24-AUG-10","25-AUG-10","1","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","BARNSTABLE","2009","MA751175","Atlantic Avenue","Active","Y","-","305535","Contamination Advisory","30-JUN-09","07-JUL-09","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA751175","Atlantic Avenue","Active","Y","-","305534","Contamination Advisory","25-AUG-09","03-SEP-09","9","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA751175","Atlantic Avenue","Active","Y","-","301014","Contamination Advisory","01-JUL-08","02-JUL-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA751175","Atlantic Avenue","Active","Y","-","301013","Contamination Advisory","24-JUN-08","25-JUN-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA751175","Atlantic Avenue","Active","Y","-","301015","Contamination Advisory","05-AUG-08","06-AUG-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA751175","Atlantic Avenue","Active","Y","-","200137","Contamination Advisory","28-JUN-05","29-JUN-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"RI","NEWPORT","2015","RI673854","Atlantic Beach Club","Active","Y","RI673854","473693","Closure","08-JUL-15","09-JUL-15","1","100","24","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2015","RI673854","Atlantic Beach Club","Active","Y","RI673854","473694","Closure","01-SEP-15","04-SEP-15","3","100","24","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2015","RI673854","Atlantic Beach Club","Active","Y","RI673854","473692","Closure","02-JUN-15","03-JUN-15","1","100","24","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2014","RI673854","Atlantic Beach Club","Active","Y","-","453005","Closure","17-JUL-14","18-JUL-14","1","100","-","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2014","RI673854","Atlantic Beach Club","Active","Y","-","418873","Closure","29-JUL-14","30-JUL-14","1","100","-","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2014","RI673854","Atlantic Beach Club","Active","Y","-","418872","Closure","17-JUL-14","18-JUL-14","1","100","-","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2014","RI673854","Atlantic Beach Club","Active","Y","-","453006","Closure","29-JUL-14","30-JUL-14","1","100","-","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2013","RI673854","Atlantic Beach Club","Active","Y","-","389918","Closure","11-JUL-13","12-JUL-13","1","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","NEWPORT","2012","RI673854","Atlantic Beach Club","Active","Y","-","375125","Closure","27-JUL-12","28-JUL-12","1","100","-","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2012","RI673854","Atlantic Beach Club","Active","Y","-","375124","Closure","17-JUL-12","19-JUL-12","2","100","-","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2011","RI673854","Atlantic Beach Club","Active","Y","-","352761","Closure","23-AUG-11","25-AUG-11","2","100","-","12","ELEV_BACT","ENTERO","STORM"
"RI","NEWPORT","2011","RI673854","Atlantic Beach Club","Active","Y","-","352758","Closure","24-JUN-11","25-JUN-11","1","100","-","12","ELEV_BACT","ENTERO","STORM"
