"rgn_id","pressure_score"
1,0.231368672469723
2,0.223611782270786
3,0.243225439471686
4,0.224176288795967
5,0.159386992112075
6,0.25296393326976
7,0.154496543652939
8,0.119593255992398
9,0.0684756839501582
