"rgn_id","pressure_score"
1,0.421016332656601
2,0.483180314806119
3,0.491249017818452
4,0.635468449492705
5,0.558265479285229
6,0.590358315068954
7,0.561368050006827
8,0.568790116111213
9,0.404938070052633
