"rgn_id","pressure_score"
1,0.29880639640492
2,0.271139203902708
3,0.307495856973103
4,0.285261768948461
5,0.212543612393606
6,0.273387065249733
7,0.198662731472117
8,0.225635982924575
9,0.182986373622976
