"rgn_id","pressure_score"
1,0.333712661474806
2,0.320426584580487
3,0.322404786921636
4,0.293567575579934
5,0.330684829307147
6,0.266912798287114
7,0.239495459633804
8,0.313234731421669
9,0.170334223143832
