"rgn_id","pressure_score"
1,0.164953204751568
2,0.19683834863501
3,0.154253563178268
4,0.249728784047759
5,0.192261024976629
6,0.243838702086359
7,0.148205170203708
8,0.183322650467561
9,0.0975818228690909
