"rgn_id","pressure_score"
1,0.19704806139878
2,0.238763436608662
3,0.222552540453732
4,0.248132218251091
5,0.187233590519788
6,0.257623012996608
7,0.0934240713287229
8,0.135467826362082
9,0.0963656250682635
