"rgn_id","pressure_score"
1,0.327479949781877
2,0.311728538198279
3,0.334165811967761
4,0.390080245751342
5,0.304297567170749
6,0.367587497256202
7,0.316474915313931
8,0.29278441543213
9,0.208156508730028
