"rgn_id","pressure_score"
1,0.289461603775145
2,0.276277962230518
3,0.265706832721269
4,0.273455030585391
5,0.202538971476389
6,0.288956618696132
7,0.190175254926748
8,0.165523405367197
9,0.113567879447162
