"rgn_id","pressure_score"
1,0.445406554230084
2,0.451043796498342
3,0.433537821401899
4,0.448784388254108
5,0.463936960061825
6,0.435652549697494
7,0.477072229168038
8,0.457004252120187
9,0.444170404119785
