"rgn_id","pressure_score"
1,0.377252159605101
2,0.394912458548822
3,0.391656886802518
4,0.39071082578163
5,0.415114128784742
6,0.410414866032844
7,0.417360882630344
8,0.404789914903383
9,0.402489630496668
