"rgn_id","pressure_score"
1,0.251213492389963
2,0.271299462208553
3,0.280049077136456
4,0.278443460727281
5,0.284507741988905
6,0.320829732065687
7,0.255711653615845
8,0.266439272507353
9,0.271687219691016
