"rgn_id","pressure_score"
1,0.134841628959276
2,0.146616037525128
3,0.161277072442121
4,0.138120842700535
5,0.140040296983246
6,0.18742437337943
7,0.120781513895286
8,0.150117070344007
9,0.153373501556316
