"rgn_id","pressure_score"
1,0.083024818318936
2,0.0985189257916531
3,0.10115224581244
4,0.0880501541242728
5,0.0790842096547156
6,0.0920484010371651
7,0.0662148231010506
8,0.0855144198015436
9,0.0917907603985878
