"rgn_id","pressure_score"
1,0.0869806663924311
2,0.104829813920723
3,0.110364877840606
4,0.0874174334252671
5,0.0764566255416632
6,0.11771823681936
7,0.0752198898905486
8,0.0937965668602077
9,0.0934453105152818
