rgn_id,year,pressure_score
1,1993,0.0797321235608424
1,1994,0.039079483573066
1,1995,0.0778845071374164
1,1996,0.0614082515374661
1,1997,0.127602696848142
1,1998,0.0904732493806729
1,1999,0.0483762792330624
1,2000,0.0508772003421675
1,2001,0.0319268536238415
1,2002,0.065237171177865
1,2003,0.129704154121901
1,2004,0.101493776200143
1,2005,0.130836227584565
1,2006,0.103647222132863
1,2007,0.0536547865048298
1,2008,0.0702685890661377
1,2009,0.0806857242856859
1,2010,0.104471736653487
1,2011,0.0713348718604853
1,2012,0.131334576052959
1,2013,0.107324281120169
1,2014,0.226090655533542
1,2015,0.270864698430353
1,2016,0.328817870239321
2,1993,0.0797321235608424
2,1994,0.039079483573066
2,1995,0.0778845071374164
2,1996,0.0614082515374661
2,1997,0.127602696848142
2,1998,0.0904732493806729
2,1999,0.0483762792330624
2,2000,0.0508772003421675
2,2001,0.0319268536238415
2,2002,0.065237171177865
2,2003,0.129704154121901
2,2004,0.101493776200143
2,2005,0.130836227584565
2,2006,0.103647222132863
2,2007,0.0536547865048298
2,2008,0.0702685890661377
2,2009,0.0806857242856859
2,2010,0.104471736653487
2,2011,0.0713348718604853
2,2012,0.131334576052959
2,2013,0.107324281120169
2,2014,0.226090655533542
2,2015,0.270864698430353
2,2016,0.328817870239321
3,1993,0.0797321235608424
3,1994,0.039079483573066
3,1995,0.0778845071374164
3,1996,0.0614082515374661
3,1997,0.127602696848142
3,1998,0.0904732493806729
3,1999,0.0483762792330624
3,2000,0.0508772003421675
3,2001,0.0319268536238415
3,2002,0.065237171177865
3,2003,0.129704154121901
3,2004,0.101493776200143
3,2005,0.130836227584565
3,2006,0.103647222132863
3,2007,0.0536547865048298
3,2008,0.0702685890661377
3,2009,0.0806857242856859
3,2010,0.104471736653487
3,2011,0.0713348718604853
3,2012,0.131334576052959
3,2013,0.107324281120169
3,2014,0.226090655533542
3,2015,0.270864698430353
3,2016,0.328817870239321
4,1993,0.0797321235608424
4,1994,0.039079483573066
4,1995,0.0778845071374164
4,1996,0.0614082515374661
4,1997,0.127602696848142
4,1998,0.0904732493806729
4,1999,0.0483762792330624
4,2000,0.0508772003421675
4,2001,0.0319268536238415
4,2002,0.065237171177865
4,2003,0.129704154121901
4,2004,0.101493776200143
4,2005,0.130836227584565
4,2006,0.103647222132863
4,2007,0.0536547865048298
4,2008,0.0702685890661377
4,2009,0.0806857242856859
4,2010,0.104471736653487
4,2011,0.0713348718604853
4,2012,0.131334576052959
4,2013,0.107324281120169
4,2014,0.226090655533542
4,2015,0.270864698430353
4,2016,0.328817870239321
5,1993,0.0797321235608424
5,1994,0.039079483573066
5,1995,0.0778845071374164
5,1996,0.0614082515374661
5,1997,0.127602696848142
5,1998,0.0904732493806729
5,1999,0.0483762792330624
5,2000,0.0508772003421675
5,2001,0.0319268536238415
5,2002,0.065237171177865
5,2003,0.129704154121901
5,2004,0.101493776200143
5,2005,0.130836227584565
5,2006,0.103647222132863
5,2007,0.0536547865048298
5,2008,0.0702685890661377
5,2009,0.0806857242856859
5,2010,0.104471736653487
5,2011,0.0713348718604853
5,2012,0.131334576052959
5,2013,0.107324281120169
5,2014,0.226090655533542
5,2015,0.270864698430353
5,2016,0.328817870239321
6,1993,0.0797321235608424
6,1994,0.039079483573066
6,1995,0.0778845071374164
6,1996,0.0614082515374661
6,1997,0.127602696848142
6,1998,0.0904732493806729
6,1999,0.0483762792330624
6,2000,0.0508772003421675
6,2001,0.0319268536238415
6,2002,0.065237171177865
6,2003,0.129704154121901
6,2004,0.101493776200143
6,2005,0.130836227584565
6,2006,0.103647222132863
6,2007,0.0536547865048298
6,2008,0.0702685890661377
6,2009,0.0806857242856859
6,2010,0.104471736653487
6,2011,0.0713348718604853
6,2012,0.131334576052959
6,2013,0.107324281120169
6,2014,0.226090655533542
6,2015,0.270864698430353
6,2016,0.328817870239321
7,1993,0.0797321235608424
7,1994,0.039079483573066
7,1995,0.0778845071374164
7,1996,0.0614082515374661
7,1997,0.127602696848142
7,1998,0.0904732493806729
7,1999,0.0483762792330624
7,2000,0.0508772003421675
7,2001,0.0319268536238415
7,2002,0.065237171177865
7,2003,0.129704154121901
7,2004,0.101493776200143
7,2005,0.130836227584565
7,2006,0.103647222132863
7,2007,0.0536547865048298
7,2008,0.0702685890661377
7,2009,0.0806857242856859
7,2010,0.104471736653487
7,2011,0.0713348718604853
7,2012,0.131334576052959
7,2013,0.107324281120169
7,2014,0.226090655533542
7,2015,0.270864698430353
7,2016,0.328817870239321
8,1993,0.0797321235608424
8,1994,0.039079483573066
8,1995,0.0778845071374164
8,1996,0.0614082515374661
8,1997,0.127602696848142
8,1998,0.0904732493806729
8,1999,0.0483762792330624
8,2000,0.0508772003421675
8,2001,0.0319268536238415
8,2002,0.065237171177865
8,2003,0.129704154121901
8,2004,0.101493776200143
8,2005,0.130836227584565
8,2006,0.103647222132863
8,2007,0.0536547865048298
8,2008,0.0702685890661377
8,2009,0.0806857242856859
8,2010,0.104471736653487
8,2011,0.0713348718604853
8,2012,0.131334576052959
8,2013,0.107324281120169
8,2014,0.226090655533542
8,2015,0.270864698430353
8,2016,0.328817870239321
9,1993,0.0797321235608424
9,1994,0.039079483573066
9,1995,0.0778845071374164
9,1996,0.0614082515374661
9,1997,0.127602696848142
9,1998,0.0904732493806729
9,1999,0.0483762792330624
9,2000,0.0508772003421675
9,2001,0.0319268536238415
9,2002,0.065237171177865
9,2003,0.129704154121901
9,2004,0.101493776200143
9,2005,0.130836227584565
9,2006,0.103647222132863
