rgn_id,product,year,tonnes
8,seaweeds,2013,962.75
8,sponges,1990,147.0
8,sponges,1991,127.5
8,sponges,1992,132.333333333333
8,sponges,1993,132.0
8,sponges,1994,190.0
8,sponges,1995,247.75
8,sponges,1996,261.25
8,sponges,1997,403.75
8,sponges,1998,608.75
8,sponges,1999,1123.75
8,sponges,2000,1601.0
8,sponges,2001,1619.25
8,sponges,2002,1487.25
8,sponges,2003,1019.5
8,sponges,2004,638.5
8,sponges,2005,530.0
8,sponges,2006,409.75
8,sponges,2007,310.75
8,sponges,2008,305.25
8,sponges,2009,296.25
8,sponges,2010,274.25
8,sponges,2011,251.75
8,sponges,2012,131.75
8,sponges,2013,87.0
9,corals,1990,25647.0
9,corals,1991,24486.0
9,corals,1992,24157.0
9,corals,1993,24492.5
9,corals,1994,24045.75
9,corals,1995,24597.0
9,corals,1996,23509.75
9,corals,1997,22107.25
9,corals,1998,21197.5
9,corals,1999,19934.0
9,corals,2000,21098.75
9,corals,2001,22956.0
9,corals,2002,24650.0
9,corals,2003,23783.0
9,corals,2004,20990.5
9,corals,2005,17540.25
9,corals,2006,13793.0
9,corals,2007,12313.75
9,corals,2008,11062.75
9,corals,2009,9454.75
9,corals,2010,8303.0
9,corals,2011,7759.75
9,corals,2012,7751.5
9,corals,2013,7399.5
9,fish_oil,1976,81299.0
9,fish_oil,1977,61205.0
9,fish_oil,1978,74371.0
9,fish_oil,1979,78287.25
9,fish_oil,1980,90168.5
9,fish_oil,1981,106914.25
9,fish_oil,1982,104683.75
9,fish_oil,1983,127997.25
9,fish_oil,1984,141085.0
9,fish_oil,1985,145708.5
9,fish_oil,1986,144559.75
9,fish_oil,1987,126986.75
9,fish_oil,1988,98621.0
9,fish_oil,1989,89782.0
9,fish_oil,1990,94799.25
9,fish_oil,1991,95130.75
9,fish_oil,1992,98316.75
9,fish_oil,1993,96427.0
9,fish_oil,1994,97118.5
9,fish_oil,1995,98061.5
9,fish_oil,1996,99126.75
9,fish_oil,1997,102542.5
9,fish_oil,1998,97231.0
9,fish_oil,1999,94048.0
9,fish_oil,2000,88989.5
9,fish_oil,2001,92774.75
9,fish_oil,2002,94692.25
9,fish_oil,2003,84678.5
9,fish_oil,2004,80583.25
9,fish_oil,2005,66416.75
9,fish_oil,2006,58021.0
9,fish_oil,2007,55663.75
9,fish_oil,2008,58135.5
9,fish_oil,2009,56869.25
9,fish_oil,2010,60996.0
9,fish_oil,2011,63937.0
9,fish_oil,2012,59010.0
9,fish_oil,2013,62785.75
9,ornamentals,1976,201.598220549512
9,ornamentals,1977,236.045971714339
9,ornamentals,1978,281.567917021742
9,ornamentals,1979,332.525759192863
9,ornamentals,1980,444.944579363541
9,ornamentals,1981,543.961600617551
9,ornamentals,1982,618.538771743593
9,ornamentals,1983,658.223557017015
9,ornamentals,1984,611.360479059982
9,ornamentals,1985,534.007224279591
9,ornamentals,1986,473.221889195535
9,ornamentals,1987,497.379671193335
9,ornamentals,1988,665.877863529875
9,ornamentals,1989,802.346190170755
9,ornamentals,1990,967.699947486394
9,ornamentals,1991,1071.03243473461
9,ornamentals,1992,1120.1071535532
9,ornamentals,1993,1274.05420175854
9,ornamentals,1994,1419.08840311153
9,ornamentals,1995,1563.92743263563
9,ornamentals,1996,1567.87408746461
9,ornamentals,1997,1508.17304031879
9,ornamentals,1998,1321.74041895128
9,ornamentals,1999,1127.8912680862
9,ornamentals,2000,970.972964397632
9,ornamentals,2001,804.534612611301
9,ornamentals,2002,756.153531540729
9,ornamentals,2003,703.044955059424
9,ornamentals,2004,711.111904053717
9,ornamentals,2005,770.639158596964
9,ornamentals,2006,715.904150208296
9,ornamentals,2007,773.588115256531
9,ornamentals,2008,873.082223203367
9,ornamentals,2009,923.891802723149
9,ornamentals,2010,1083.47714820734
9,ornamentals,2011,1124.83173690566
9,ornamentals,2012,836.714120317963
9,ornamentals,2013,572.814113147454
9,seaweeds,1990,969.0
9,seaweeds,1991,1094.0
9,seaweeds,1992,1123.66666666667
9,seaweeds,1993,1234.75
9,seaweeds,1994,1345.75
9,seaweeds,1995,1674.75
9,seaweeds,1996,2025.5
9,seaweeds,1997,2196.75
9,seaweeds,1998,2314.5
9,seaweeds,1999,2109.25
9,seaweeds,2000,1874.5
9,seaweeds,2001,1758.25
9,seaweeds,2002,1810.75
9,seaweeds,2003,1952.75
9,seaweeds,2004,2202.25
9,seaweeds,2005,2351.75
9,seaweeds,2006,2081.75
9,seaweeds,2007,1868.0
9,seaweeds,2008,1706.5
9,seaweeds,2009,1532.25
9,seaweeds,2010,1689.75
9,seaweeds,2011,1792.75
9,seaweeds,2012,1337.25
9,seaweeds,2013,962.75
9,sponges,1990,147.0
9,sponges,1991,127.5
9,sponges,1992,132.333333333333
9,sponges,1993,132.0
9,sponges,1994,190.0
9,sponges,1995,247.75
9,sponges,1996,261.25
9,sponges,1997,403.75
9,sponges,1998,608.75
9,sponges,1999,1123.75
9,sponges,2000,1601.0
9,sponges,2001,1619.25
9,sponges,2002,1487.25
9,sponges,2003,1019.5
9,sponges,2004,638.5
9,sponges,2005,530.0
9,sponges,2006,409.75
9,sponges,2007,310.75
9,sponges,2008,305.25
9,sponges,2009,296.25
9,sponges,2010,274.25
9,sponges,2011,251.75
9,sponges,2012,131.75
9,sponges,2013,87.0
