rgn_id,habitat,year,health
1,mangrove,2012,0.709090909090909
2,mangrove,2012,0.709090909090909
3,mangrove,2012,0.709090909090909
4,mangrove,2012,0.709090909090909
5,mangrove,2012,0.709090909090909
6,mangrove,2012,0.709090909090909
7,mangrove,2012,0.709090909090909
8,mangrove,2012,0.709090909090909
9,mangrove,2012,0.709090909090909
