rgn_id,pressure_score
1,0.0272871854629336
2,0.0272871854629336
3,0.0272871854629336
4,0.0272871854629336
5,0.0272871854629336
6,0.0272871854629336
7,0.0272871854629336
8,0.0272871854629336
9,0.0272871854629336
