rgn_id,score
1,0.9057543594527598
2,0.9057543594527598
3,0.9057543594527598
4,0.9057543594527598
5,0.9057543594527598
6,0.9057543594527598
7,0.9057543594527598
8,0.9057543594527598
9,0.9057543594527598
