rgn_id,year,trend
1,2016,0.0743036191472058
2,2016,0.0743036191472058
3,2016,0.0743036191472058
4,2016,0.0743036191472058
5,2016,0.0743036191472058
6,2016,0.0743036191472058
7,2016,0.0743036191472058
8,2016,0.0743036191472058
9,2016,0.0743036191472058
