rgn_id,habitat,year,health
1,coral,2012,0.422873323253544
2,coral,2012,0.422873323253544
3,coral,2012,0.422873323253544
4,coral,2012,0.422873323253544
5,coral,2012,0.422873323253544
6,coral,2012,0.422873323253544
7,coral,2012,0.422873323253544
8,coral,2012,0.422873323253544
9,coral,2012,0.422873323253544
