rgn_id,year,pressure_score
1,1996,0.214884163935979
1,1998,0.20952690243721
1,2000,0.195694386959076
1,2002,0.22200536429882
1,2003,0.238425908982754
1,2004,0.240285727381707
1,2005,0.252413619558017
1,2006,0.243008607625961
1,2007,0.249051746726036
1,2008,0.23837867975235
1,2009,0.258245317141215
1,2010,0.252355221907298
1,2011,0.248668376604716
1,2012,0.246887898445129
1,2013,0.255473911762237
1,2014,0.256539398431778
1,2015,0.249464337031047
2,1996,0.214884163935979
2,1998,0.20952690243721
2,2000,0.195694386959076
2,2002,0.22200536429882
2,2003,0.238425908982754
2,2004,0.240285727381707
2,2005,0.252413619558017
2,2006,0.243008607625961
2,2007,0.249051746726036
2,2008,0.23837867975235
2,2009,0.258245317141215
2,2010,0.252355221907298
2,2011,0.248668376604716
2,2012,0.246887898445129
2,2013,0.255473911762237
2,2014,0.256539398431778
2,2015,0.249464337031047
3,1996,0.214884163935979
3,1998,0.20952690243721
3,2000,0.195694386959076
3,2002,0.22200536429882
3,2003,0.238425908982754
3,2004,0.240285727381707
3,2005,0.252413619558017
3,2006,0.243008607625961
3,2007,0.249051746726036
3,2008,0.23837867975235
3,2009,0.258245317141215
3,2010,0.252355221907298
3,2011,0.248668376604716
3,2012,0.246887898445129
3,2013,0.255473911762237
3,2014,0.256539398431778
3,2015,0.249464337031047
4,1996,0.214884163935979
4,1998,0.20952690243721
4,2000,0.195694386959076
4,2002,0.22200536429882
4,2003,0.238425908982754
4,2004,0.240285727381707
4,2005,0.252413619558017
4,2006,0.243008607625961
4,2007,0.249051746726036
4,2008,0.23837867975235
4,2009,0.258245317141215
4,2010,0.252355221907298
4,2011,0.248668376604716
4,2012,0.246887898445129
4,2013,0.255473911762237
4,2014,0.256539398431778
4,2015,0.249464337031047
5,1996,0.214884163935979
5,1998,0.20952690243721
5,2000,0.195694386959076
5,2002,0.22200536429882
5,2003,0.238425908982754
5,2004,0.240285727381707
5,2005,0.252413619558017
5,2006,0.243008607625961
5,2007,0.249051746726036
5,2008,0.23837867975235
5,2009,0.258245317141215
5,2010,0.252355221907298
5,2011,0.248668376604716
5,2012,0.246887898445129
5,2013,0.255473911762237
5,2014,0.256539398431778
5,2015,0.249464337031047
6,1996,0.214884163935979
6,1998,0.20952690243721
6,2000,0.195694386959076
6,2002,0.22200536429882
6,2003,0.238425908982754
6,2004,0.240285727381707
6,2005,0.252413619558017
6,2006,0.243008607625961
6,2007,0.249051746726036
6,2008,0.23837867975235
6,2009,0.258245317141215
6,2010,0.252355221907298
6,2011,0.248668376604716
6,2012,0.246887898445129
6,2013,0.255473911762237
6,2014,0.256539398431778
6,2015,0.249464337031047
7,1996,0.214884163935979
7,1998,0.20952690243721
7,2000,0.195694386959076
7,2002,0.22200536429882
7,2003,0.238425908982754
7,2004,0.240285727381707
7,2005,0.252413619558017
7,2006,0.243008607625961
7,2007,0.249051746726036
7,2008,0.23837867975235
7,2009,0.258245317141215
7,2010,0.252355221907298
7,2011,0.248668376604716
7,2012,0.246887898445129
7,2013,0.255473911762237
7,2014,0.256539398431778
7,2015,0.249464337031047
8,1996,0.214884163935979
8,1998,0.20952690243721
8,2000,0.195694386959076
8,2002,0.22200536429882
8,2003,0.238425908982754
8,2004,0.240285727381707
8,2005,0.252413619558017
8,2006,0.243008607625961
8,2007,0.249051746726036
8,2008,0.23837867975235
8,2009,0.258245317141215
8,2010,0.252355221907298
8,2011,0.248668376604716
8,2012,0.246887898445129
8,2013,0.255473911762237
8,2014,0.256539398431778
8,2015,0.249464337031047
9,1996,0.214884163935979
9,1998,0.20952690243721
9,2000,0.195694386959076
9,2002,0.22200536429882
9,2003,0.238425908982754
9,2004,0.240285727381707
9,2005,0.252413619558017
9,2006,0.243008607625961
9,2007,0.249051746726036
9,2008,0.23837867975235
9,2009,0.258245317141215
9,2010,0.252355221907298
9,2011,0.248668376604716
9,2012,0.246887898445129
9,2013,0.255473911762237
9,2014,0.256539398431778
9,2015,0.249464337031047
