rgn_id,taxa_code,year,tonnes
1,Abalones nei_524,1985,23
1,Abalones nei_524,1986,281
1,Abalones nei_524,1987,0
1,Abalones nei_524,1988,56
1,Abalones nei_524,1989,0
1,Abalones nei_524,1990,0
1,Abalones nei_524,1991,0
1,Abalones nei_524,1992,0
1,Abalones nei_524,1993,0
1,Abalones nei_524,1994,0
1,Abalones nei_524,1995,0
1,Abalones nei_524,1996,265
1,Abalones nei_524,1997,265
1,Abalones nei_524,1998,0
1,Abalones nei_524,1999,0
1,Abalones nei_524,2000,0
1,Abalones nei_524,2001,0
1,Abalones nei_524,2002,0
1,Abalones nei_524,2003,0
1,Abalones nei_524,2004,262
1,Abalones nei_524,2005,253
1,Abalones nei_524,2006,175
1,Abalones nei_524,2007,175
1,Abalones nei_524,2008,175
1,Abalones nei_524,2009,200
1,Abalones nei_524,2010,250
1,Abalones nei_524,2011,250
1,Abalones nei_524,2012,250
1,Abalones nei_524,2013,201
1,Abalones nei_524,2014,341
1,Abalones nei_524,2015,341
1,Amberjacks nei_525,2005,26
1,Amberjacks nei_525,2006,154
1,Amberjacks nei_525,2007,330
1,Amberjacks nei_525,2008,473
1,Amberjacks nei_525,2009,251
1,Amberjacks nei_525,2010,400
1,Amberjacks nei_525,2011,400
1,Amberjacks nei_525,2012,400
1,Amberjacks nei_525,2013,400
1,Amberjacks nei_525,2014,400
1,Amberjacks nei_525,2015,400
1,American cupped oyster_526,1950,25e3
1,American cupped oyster_526,1951,3e4
1,American cupped oyster_526,1952,35e3
1,American cupped oyster_526,1953,35e3
1,American cupped oyster_526,1954,4e4
1,American cupped oyster_526,1955,5e4
1,American cupped oyster_526,1956,5e4
1,American cupped oyster_526,1957,5e4
1,American cupped oyster_526,1958,45e3
1,American cupped oyster_526,1959,55e3
1,American cupped oyster_526,1960,6e4
1,American cupped oyster_526,1961,6e4
1,American cupped oyster_526,1962,65e3
1,American cupped oyster_526,1963,8e4
1,American cupped oyster_526,1964,8e4
1,American cupped oyster_526,1965,75e3
1,American cupped oyster_526,1966,7e4
1,American cupped oyster_526,1967,8e4
1,American cupped oyster_526,1968,8e4
1,American cupped oyster_526,1969,7e4
1,American cupped oyster_526,1970,102300
1,American cupped oyster_526,1971,101e3
1,American cupped oyster_526,1972,99600
1,American cupped oyster_526,1973,98200
1,American cupped oyster_526,1974,96850
1,American cupped oyster_526,1975,129060
1,American cupped oyster_526,1976,94100
1,American cupped oyster_526,1977,85e3
1,American cupped oyster_526,1978,8e4
1,American cupped oyster_526,1979,67400
1,American cupped oyster_526,1980,65800
1,American cupped oyster_526,1981,87200
1,American cupped oyster_526,1982,85900
1,American cupped oyster_526,1983,84500
1,American cupped oyster_526,1984,102889
1,American cupped oyster_526,1985,95740
1,American cupped oyster_526,1986,89268
1,American cupped oyster_526,1987,80893
1,American cupped oyster_526,1988,78861
1,American cupped oyster_526,1989,76807
1,American cupped oyster_526,1990,31835
1,American cupped oyster_526,1991,69013
1,American cupped oyster_526,1992,83544
1,American cupped oyster_526,1993,74611
1,American cupped oyster_526,1994,60873
1,American cupped oyster_526,1995,73991
1,American cupped oyster_526,1996,57005
1,American cupped oyster_526,1997,63166
1,American cupped oyster_526,1998,53097
1,American cupped oyster_526,1999,54037
1,American cupped oyster_526,2000,38255
1,American cupped oyster_526,2001,40629
1,American cupped oyster_526,2002,49539
1,American cupped oyster_526,2003,65632
1,American cupped oyster_526,2004,105287
1,American cupped oyster_526,2005,55188
1,American cupped oyster_526,2006,9e4
1,American cupped oyster_526,2007,9e4
1,American cupped oyster_526,2008,9e4
1,American cupped oyster_526,2009,9e4
1,American cupped oyster_526,2010,108279
1,American cupped oyster_526,2011,67975
1,American cupped oyster_526,2012,99047
1,American cupped oyster_526,2013,104e3
1,American cupped oyster_526,2014,93697
1,American cupped oyster_526,2015,93697
1,Atlantic salmon_527,1986,8
1,Atlantic salmon_527,1987,113
1,Atlantic salmon_527,1988,898
1,Atlantic salmon_527,1989,2554
1,Atlantic salmon_527,1990,3185
1,Atlantic salmon_527,1991,6661
1,Atlantic salmon_527,1992,10028
1,Atlantic salmon_527,1993,10750
1,Atlantic salmon_527,1994,10906
1,Atlantic salmon_527,1995,14075
1,Atlantic salmon_527,1996,13906
1,Atlantic salmon_527,1997,18005
1,Atlantic salmon_527,1998,14507
1,Atlantic salmon_527,1999,17739
1,Atlantic salmon_527,2000,22395
1,Atlantic salmon_527,2001,20769
1,Atlantic salmon_527,2002,12734
1,Atlantic salmon_527,2003,16315
1,Atlantic salmon_527,2004,15127
1,Atlantic salmon_527,2005,9401
1,Atlantic salmon_527,2006,10485
1,Atlantic salmon_527,2007,11001
1,Atlantic salmon_527,2008,16714
1,Atlantic salmon_527,2009,14074
1,Atlantic salmon_527,2010,19535
1,Atlantic salmon_527,2011,18595
1,Atlantic salmon_527,2012,19295
1,Atlantic salmon_527,2013,18866
1,Atlantic salmon_527,2014,18719
1,Atlantic salmon_527,2015,18719
1,Blue crab_528,1997,115
1,Blue crab_528,1998,212
1,Blue crab_528,1999,129
1,Blue crab_528,2000,488
1,Blue crab_528,2001,501
1,Blue crab_528,2002,121
1,Blue crab_528,2003,249
1,Blue crab_528,2004,45
1,Blue crab_528,2005,0
1,Blue crab_528,2006,0
1,Blue crab_528,2007,0
1,Blue crab_528,2008,0
1,Blue crab_528,2009,0
1,Blue crab_528,2010,0
1,Blue crab_528,2011,0
1,Blue crab_528,2012,0
1,Blue crab_528,2013,0
1,Blue crab_528,2014,0
1,Blue crab_528,2015,0
1,Blue mussel_529,1950,773
1,Blue mussel_529,1951,465
1,Blue mussel_529,1952,273
1,Blue mussel_529,1953,479
1,Blue mussel_529,1954,487
1,Blue mussel_529,1955,500
1,Blue mussel_529,1956,508
1,Blue mussel_529,1957,521
1,Blue mussel_529,1958,534
1,Blue mussel_529,1959,549
1,Blue mussel_529,1960,545
1,Blue mussel_529,1961,583
1,Blue mussel_529,1962,602
1,Blue mussel_529,1963,636
1,Blue mussel_529,1964,273
1,Blue mussel_529,1965,318
1,Blue mussel_529,1966,689
1,Blue mussel_529,1967,713
1,Blue mussel_529,1968,739
1,Blue mussel_529,1969,1182
1,Blue mussel_529,1970,727
1,Blue mussel_529,1971,700
1,Blue mussel_529,1972,750
1,Blue mussel_529,1973,800
1,Blue mussel_529,1974,920
1,Blue mussel_529,1975,1e3
1,Blue mussel_529,1976,900
1,Blue mussel_529,1977,1030
1,Blue mussel_529,1978,2727
1,Blue mussel_529,1979,600
1,Blue mussel_529,1980,650
1,Blue mussel_529,1981,700
1,Blue mussel_529,1982,773
1,Blue mussel_529,1983,378
1,Blue mussel_529,1984,1946
1,Blue mussel_529,1985,1969
1,Blue mussel_529,1986,2560
1,Blue mussel_529,1987,2663
1,Blue mussel_529,1988,1988
1,Blue mussel_529,1989,1397
1,Blue mussel_529,1990,1378
1,Blue mussel_529,1991,378
1,Blue mussel_529,1992,639
1,Blue mussel_529,1993,698
1,Blue mussel_529,1994,963
1,Blue mussel_529,1995,930
1,Blue mussel_529,1996,2237
1,Blue mussel_529,1997,1354
1,Blue mussel_529,1998,1196
1,Blue mussel_529,1999,1244
1,Blue mussel_529,2000,2248
1,Blue mussel_529,2001,1562
1,Blue mussel_529,2002,3571
1,Blue mussel_529,2003,1545
1,Blue mussel_529,2004,1368
1,Blue mussel_529,2005,2558
1,Blue mussel_529,2006,2284
1,Blue mussel_529,2007,1937
1,Blue mussel_529,2008,1937
1,Blue mussel_529,2009,2e3
1,Blue mussel_529,2010,2207
1,Blue mussel_529,2011,2213
1,Blue mussel_529,2012,3127
1,Blue mussel_529,2013,2228
1,Blue mussel_529,2014,1744
1,Blue mussel_529,2015,1788
1,Butter clam_530,1984,85
1,Butter clam_530,1985,8
1,Butter clam_530,1986,32
1,Butter clam_530,1987,6
1,Butter clam_530,1988,4
1,Butter clam_530,1989,5
1,Butter clam_530,1990,6
1,Butter clam_530,1991,4
1,Butter clam_530,1992,5
1,Butter clam_530,1993,8
1,Butter clam_530,1994,14
1,Butter clam_530,1995,11
1,Butter clam_530,1996,11
1,Butter clam_530,1997,8
1,Butter clam_530,1998,10
1,Butter clam_530,1999,0
1,Butter clam_530,2000,24
1,Butter clam_530,2001,23
1,Butter clam_530,2002,25
1,Butter clam_530,2003,5
1,Butter clam_530,2004,5
1,Butter clam_530,2005,5
1,Butter clam_530,2006,14
1,Butter clam_530,2007,11
1,Butter clam_530,2008,11
1,Butter clam_530,2009,62
1,Butter clam_530,2010,15
1,Butter clam_530,2011,15
1,Butter clam_530,2012,10
1,Butter clam_530,2013,14
1,Butter clam_530,2014,13
1,Butter clam_530,2015,19
1,Chinook(=Spring=King) salmon_531,1984,0.1
1,Chinook(=Spring=King) salmon_531,1985,0.1
1,Chinook(=Spring=King) salmon_531,1986,0.1
1,Chinook(=Spring=King) salmon_531,1987,0.1
1,Chinook(=Spring=King) salmon_531,1988,0.1
1,Chinook(=Spring=King) salmon_531,1989,393
1,Chinook(=Spring=King) salmon_531,1990,205
1,Chinook(=Spring=King) salmon_531,1991,241
1,Chinook(=Spring=King) salmon_531,1992,227
1,Chinook(=Spring=King) salmon_531,1993,136
1,Chinook(=Spring=King) salmon_531,1994,0
1,Chinook(=Spring=King) salmon_531,1995,0
1,Chinook(=Spring=King) salmon_531,1996,0
1,Chinook(=Spring=King) salmon_531,1997,20
1,Chinook(=Spring=King) salmon_531,1998,14
1,Chinook(=Spring=King) salmon_531,1999,0
1,Chinook(=Spring=King) salmon_531,2000,0
1,Chinook(=Spring=King) salmon_531,2001,0
1,Chinook(=Spring=King) salmon_531,2002,0
1,Chinook(=Spring=King) salmon_531,2003,0
1,Chinook(=Spring=King) salmon_531,2004,0
1,Chinook(=Spring=King) salmon_531,2005,0
1,Chinook(=Spring=King) salmon_531,2006,0
1,Chinook(=Spring=King) salmon_531,2007,0
1,Chinook(=Spring=King) salmon_531,2008,0
1,Chinook(=Spring=King) salmon_531,2009,0
1,Chinook(=Spring=King) salmon_531,2010,0
1,Chinook(=Spring=King) salmon_531,2011,0
1,Chinook(=Spring=King) salmon_531,2012,0
1,Chinook(=Spring=King) salmon_531,2013,0
1,Chinook(=Spring=King) salmon_531,2014,0
1,Chinook(=Spring=King) salmon_531,2015,0
1,"Clams, etc. nei_532",1984,79
1,"Clams, etc. nei_532",1985,34
1,"Clams, etc. nei_532",1986,36
1,"Clams, etc. nei_532",1987,10
1,"Clams, etc. nei_532",1988,3
1,"Clams, etc. nei_532",1989,2
1,"Clams, etc. nei_532",1990,3
1,"Clams, etc. nei_532",1991,3
1,"Clams, etc. nei_532",1992,4
1,"Clams, etc. nei_532",1993,4
1,"Clams, etc. nei_532",1994,13
1,"Clams, etc. nei_532",1995,4
1,"Clams, etc. nei_532",1996,8
1,"Clams, etc. nei_532",1997,3
1,"Clams, etc. nei_532",1998,3
1,"Clams, etc. nei_532",1999,0
1,"Clams, etc. nei_532",2000,7
1,"Clams, etc. nei_532",2001,0
1,"Clams, etc. nei_532",2002,0
1,"Clams, etc. nei_532",2003,0
1,"Clams, etc. nei_532",2004,0
1,"Clams, etc. nei_532",2005,0
1,"Clams, etc. nei_532",2006,0
1,"Clams, etc. nei_532",2007,0
1,"Clams, etc. nei_532",2008,0
1,"Clams, etc. nei_532",2009,0
1,"Clams, etc. nei_532",2010,0
1,"Clams, etc. nei_532",2011,0
1,"Clams, etc. nei_532",2012,0
1,"Clams, etc. nei_532",2013,0
1,"Clams, etc. nei_532",2014,0
1,"Clams, etc. nei_532",2015,0
1,Cockles nei_533,1987,1
1,Cockles nei_533,1988,1
1,Cockles nei_533,1989,2
1,Cockles nei_533,1990,1
1,Cockles nei_533,1991,0.1
1,Cockles nei_533,1992,0.1
1,Cockles nei_533,1993,0.1
1,Cockles nei_533,1994,1
1,Cockles nei_533,1995,2
1,Cockles nei_533,1996,1
1,Cockles nei_533,1997,1
1,Cockles nei_533,1998,2
1,Cockles nei_533,1999,0
1,Cockles nei_533,2000,0.1
1,Cockles nei_533,2001,0
1,Cockles nei_533,2002,0
1,Cockles nei_533,2003,0
1,Cockles nei_533,2004,1
1,Cockles nei_533,2005,0
1,Cockles nei_533,2006,1
1,Cockles nei_533,2007,0.1
1,Cockles nei_533,2008,0.1
1,Cockles nei_533,2009,1
1,Cockles nei_533,2010,0.1
1,Cockles nei_533,2011,0.1
1,Cockles nei_533,2012,1
1,Cockles nei_533,2013,0.1
1,Cockles nei_533,2014,1
1,Cockles nei_533,2015,0.1
1,Coho(=Silver) salmon_534,1962,5
1,Coho(=Silver) salmon_534,1963,13
1,Coho(=Silver) salmon_534,1964,20
1,Coho(=Silver) salmon_534,1965,63
1,Coho(=Silver) salmon_534,1966,106
1,Coho(=Silver) salmon_534,1967,146
1,Coho(=Silver) salmon_534,1968,184
1,Coho(=Silver) salmon_534,1969,219
1,Coho(=Silver) salmon_534,1970,250
1,Coho(=Silver) salmon_534,1971,290
1,Coho(=Silver) salmon_534,1972,320
1,Coho(=Silver) salmon_534,1973,350
1,Coho(=Silver) salmon_534,1974,370
1,Coho(=Silver) salmon_534,1975,400
1,Coho(=Silver) salmon_534,1976,430
1,Coho(=Silver) salmon_534,1977,450
1,Coho(=Silver) salmon_534,1978,480
1,Coho(=Silver) salmon_534,1979,500
1,Coho(=Silver) salmon_534,1980,546
1,Coho(=Silver) salmon_534,1981,540
1,Coho(=Silver) salmon_534,1982,545
1,Coho(=Silver) salmon_534,1983,590
1,Coho(=Silver) salmon_534,1984,1136
1,Coho(=Silver) salmon_534,1985,1531
1,Coho(=Silver) salmon_534,1986,1151
1,Coho(=Silver) salmon_534,1987,1528
1,Coho(=Silver) salmon_534,1988,1616
1,Coho(=Silver) salmon_534,1989,613
1,Coho(=Silver) salmon_534,1990,169
1,Coho(=Silver) salmon_534,1991,222
1,Coho(=Silver) salmon_534,1992,67
1,Coho(=Silver) salmon_534,1993,41
1,Coho(=Silver) salmon_534,1994,38
1,Coho(=Silver) salmon_534,1995,31
1,Coho(=Silver) salmon_534,1996,33
1,Coho(=Silver) salmon_534,1997,3
1,Coho(=Silver) salmon_534,1998,2
1,Coho(=Silver) salmon_534,1999,3
1,Coho(=Silver) salmon_534,2000,0
1,Coho(=Silver) salmon_534,2001,0
1,Coho(=Silver) salmon_534,2002,0
1,Coho(=Silver) salmon_534,2003,0
1,Coho(=Silver) salmon_534,2004,0
1,Coho(=Silver) salmon_534,2005,0
1,Coho(=Silver) salmon_534,2006,0
1,Coho(=Silver) salmon_534,2007,0
1,Coho(=Silver) salmon_534,2008,0
1,Coho(=Silver) salmon_534,2009,0
1,Coho(=Silver) salmon_534,2010,0
1,Coho(=Silver) salmon_534,2011,0
1,Coho(=Silver) salmon_534,2012,0
1,Coho(=Silver) salmon_534,2013,0
1,Coho(=Silver) salmon_534,2014,0
1,Coho(=Silver) salmon_534,2015,0
1,Cupped oysters nei_535,2000,152
1,Cupped oysters nei_535,2001,197
1,Cupped oysters nei_535,2002,300
1,Cupped oysters nei_535,2003,272
1,Cupped oysters nei_535,2004,402
1,Cupped oysters nei_535,2005,400
1,Cupped oysters nei_535,2006,438
1,Cupped oysters nei_535,2007,282
1,Cupped oysters nei_535,2008,232
1,Cupped oysters nei_535,2009,200
1,Cupped oysters nei_535,2010,180
1,Cupped oysters nei_535,2011,196
1,Cupped oysters nei_535,2012,1273
1,Cupped oysters nei_535,2013,1273
1,Cupped oysters nei_535,2014,2173
1,Cupped oysters nei_535,2015,1220
1,European flat oyster_536,1984,61
1,European flat oyster_536,1985,62
1,European flat oyster_536,1986,48
1,European flat oyster_536,1987,21
1,European flat oyster_536,1988,136
1,European flat oyster_536,1989,29
1,European flat oyster_536,1990,34
1,European flat oyster_536,1991,34
1,European flat oyster_536,1992,21
1,European flat oyster_536,1993,51
1,European flat oyster_536,1994,11
1,European flat oyster_536,1995,0
1,European flat oyster_536,1996,2298
1,European flat oyster_536,1997,0
1,European flat oyster_536,1998,0
1,European flat oyster_536,1999,0
1,European flat oyster_536,2000,108
1,European flat oyster_536,2001,45
1,European flat oyster_536,2002,36
1,European flat oyster_536,2003,46
1,European flat oyster_536,2004,44
1,European flat oyster_536,2005,50
1,European flat oyster_536,2006,61
1,European flat oyster_536,2007,76
1,European flat oyster_536,2008,14
1,European flat oyster_536,2009,0
1,European flat oyster_536,2010,1
1,European flat oyster_536,2011,0.1
1,European flat oyster_536,2012,4
1,European flat oyster_536,2013,4
1,European flat oyster_536,2014,0
1,European flat oyster_536,2015,0
1,Flat oysters nei_537,1994,4599
1,Flat oysters nei_537,1995,165
1,Flat oysters nei_537,1996,59
1,Flat oysters nei_537,1997,147
1,Flat oysters nei_537,1998,271
1,Flat oysters nei_537,1999,115
1,Flat oysters nei_537,2000,0
1,Flat oysters nei_537,2001,0
1,Flat oysters nei_537,2002,0
1,Flat oysters nei_537,2003,0
1,Flat oysters nei_537,2004,0
1,Flat oysters nei_537,2005,0
1,Flat oysters nei_537,2006,0
1,Flat oysters nei_537,2007,0
1,Flat oysters nei_537,2008,0
1,Flat oysters nei_537,2009,0
1,Flat oysters nei_537,2010,0
1,Flat oysters nei_537,2011,0
1,Flat oysters nei_537,2012,0
1,Flat oysters nei_537,2013,0
1,Flat oysters nei_537,2014,0
1,Flat oysters nei_537,2015,0
1,Japanese carpet shell_538,1984,1084
1,Japanese carpet shell_538,1985,1294
1,Japanese carpet shell_538,1986,1680
1,Japanese carpet shell_538,1987,1436
1,Japanese carpet shell_538,1988,1484
1,Japanese carpet shell_538,1989,1490
1,Japanese carpet shell_538,1990,1342
1,Japanese carpet shell_538,1991,1651
1,Japanese carpet shell_538,1992,1920
1,Japanese carpet shell_538,1993,2887
1,Japanese carpet shell_538,1994,2047
1,Japanese carpet shell_538,1995,2374
1,Japanese carpet shell_538,1996,1803
1,Japanese carpet shell_538,1997,2363
1,Japanese carpet shell_538,1998,1896
1,Japanese carpet shell_538,1999,3997
1,Japanese carpet shell_538,2000,2381
1,Japanese carpet shell_538,2001,2818
1,Japanese carpet shell_538,2002,2862
1,Japanese carpet shell_538,2003,2975
1,Japanese carpet shell_538,2004,3243
1,Japanese carpet shell_538,2005,3934
1,Japanese carpet shell_538,2006,5616
1,Japanese carpet shell_538,2007,3882
1,Japanese carpet shell_538,2008,3679
1,Japanese carpet shell_538,2009,3507
1,Japanese carpet shell_538,2010,2722
1,Japanese carpet shell_538,2011,3429
1,Japanese carpet shell_538,2012,4126
1,Japanese carpet shell_538,2013,3797
1,Japanese carpet shell_538,2014,3374
1,Japanese carpet shell_538,2015,3523
1,Northern quahog(=Hard clam)_539,1984,1942
1,Northern quahog(=Hard clam)_539,1985,1900
1,Northern quahog(=Hard clam)_539,1986,5134
1,Northern quahog(=Hard clam)_539,1987,4500
1,Northern quahog(=Hard clam)_539,1988,3582
1,Northern quahog(=Hard clam)_539,1989,4161
1,Northern quahog(=Hard clam)_539,1990,6691
1,Northern quahog(=Hard clam)_539,1991,5713
1,Northern quahog(=Hard clam)_539,1992,6371
1,Northern quahog(=Hard clam)_539,1993,8856
1,Northern quahog(=Hard clam)_539,1994,7944
1,Northern quahog(=Hard clam)_539,1995,10942
1,Northern quahog(=Hard clam)_539,1996,5540
1,Northern quahog(=Hard clam)_539,1997,17992
1,Northern quahog(=Hard clam)_539,1998,19943
1,Northern quahog(=Hard clam)_539,1999,26517
1,Northern quahog(=Hard clam)_539,2000,23985
1,Northern quahog(=Hard clam)_539,2001,22398
1,Northern quahog(=Hard clam)_539,2002,20702
1,Northern quahog(=Hard clam)_539,2003,31934
1,Northern quahog(=Hard clam)_539,2004,66390
1,Northern quahog(=Hard clam)_539,2005,38635
1,Northern quahog(=Hard clam)_539,2006,27e3
1,Northern quahog(=Hard clam)_539,2007,27e3
1,Northern quahog(=Hard clam)_539,2008,27e3
1,Northern quahog(=Hard clam)_539,2009,27e3
1,Northern quahog(=Hard clam)_539,2010,29257
1,Northern quahog(=Hard clam)_539,2011,28841
1,Northern quahog(=Hard clam)_539,2012,27704
1,Northern quahog(=Hard clam)_539,2013,24149
1,Northern quahog(=Hard clam)_539,2014,28403
1,Northern quahog(=Hard clam)_539,2015,28403
1,Northern white shrimp_540,1984,67
1,Northern white shrimp_540,1985,23
1,Northern white shrimp_540,1986,0.1
1,Northern white shrimp_540,1987,0.1
1,Northern white shrimp_540,1988,0.1
1,Northern white shrimp_540,1989,0.1
1,Northern white shrimp_540,1990,0.1
1,Northern white shrimp_540,1991,0.1
1,Northern white shrimp_540,1992,0.1
1,Northern white shrimp_540,1993,0.1
1,Northern white shrimp_540,1994,0.1
1,Northern white shrimp_540,1995,0.1
1,Northern white shrimp_540,1996,0.1
1,Northern white shrimp_540,1997,0.1
1,Northern white shrimp_540,1998,0
1,Northern white shrimp_540,1999,0
1,Northern white shrimp_540,2000,0
1,Northern white shrimp_540,2001,0
1,Northern white shrimp_540,2002,0
1,Northern white shrimp_540,2003,0
1,Northern white shrimp_540,2004,0
1,Northern white shrimp_540,2005,0
1,Northern white shrimp_540,2006,0
1,Northern white shrimp_540,2007,0
1,Northern white shrimp_540,2008,0
1,Northern white shrimp_540,2009,0
1,Northern white shrimp_540,2010,0
1,Northern white shrimp_540,2011,0
1,Northern white shrimp_540,2012,0
1,Northern white shrimp_540,2013,0
1,Northern white shrimp_540,2014,0
1,Northern white shrimp_540,2015,0
1,Olympia oyster_541,1950,617
1,Olympia oyster_541,1951,382
1,Olympia oyster_541,1952,539
1,Olympia oyster_541,1953,519
1,Olympia oyster_541,1954,431
1,Olympia oyster_541,1955,245
1,Olympia oyster_541,1956,118
1,Olympia oyster_541,1957,78
1,Olympia oyster_541,1958,147
1,Olympia oyster_541,1959,186
1,Olympia oyster_541,1960,196
1,Olympia oyster_541,1961,167
1,Olympia oyster_541,1962,118
1,Olympia oyster_541,1963,137
1,Olympia oyster_541,1964,147
1,Olympia oyster_541,1965,186
1,Olympia oyster_541,1966,157
1,Olympia oyster_541,1967,186
1,Olympia oyster_541,1968,255
1,Olympia oyster_541,1969,176
1,Olympia oyster_541,1970,100
1,Olympia oyster_541,1971,100
1,Olympia oyster_541,1972,0.1
1,Olympia oyster_541,1973,100
1,Olympia oyster_541,1974,84
1,Olympia oyster_541,1975,88
1,Olympia oyster_541,1976,124
1,Olympia oyster_541,1977,75
1,Olympia oyster_541,1978,75
1,Olympia oyster_541,1979,74
1,Olympia oyster_541,1980,0
1,Olympia oyster_541,1981,0
1,Olympia oyster_541,1982,0
1,Olympia oyster_541,1983,0
1,Olympia oyster_541,1984,10
1,Olympia oyster_541,1985,9
1,Olympia oyster_541,1986,28
1,Olympia oyster_541,1987,27
1,Olympia oyster_541,1988,149
1,Olympia oyster_541,1989,25
1,Olympia oyster_541,1990,26
1,Olympia oyster_541,1991,23
1,Olympia oyster_541,1992,25
1,Olympia oyster_541,1993,21
1,Olympia oyster_541,1994,26
1,Olympia oyster_541,1995,126
1,Olympia oyster_541,1996,40
1,Olympia oyster_541,1997,39
1,Olympia oyster_541,1998,20
1,Olympia oyster_541,1999,21
1,Olympia oyster_541,2000,20
1,Olympia oyster_541,2001,310
1,Olympia oyster_541,2002,21
1,Olympia oyster_541,2003,17
1,Olympia oyster_541,2004,14
1,Olympia oyster_541,2005,14
1,Olympia oyster_541,2006,10
1,Olympia oyster_541,2007,0.1
1,Olympia oyster_541,2008,0
1,Olympia oyster_541,2009,0
1,Olympia oyster_541,2010,1
1,Olympia oyster_541,2011,0.1
1,Olympia oyster_541,2012,0
1,Olympia oyster_541,2013,0
1,Olympia oyster_541,2014,0
1,Olympia oyster_541,2015,0
1,Pacific cupped oyster_542,1950,30463
1,Pacific cupped oyster_542,1951,32420
1,Pacific cupped oyster_542,1952,37535
1,Pacific cupped oyster_542,1953,38776
1,Pacific cupped oyster_542,1954,40809
1,Pacific cupped oyster_542,1955,43099
1,Pacific cupped oyster_542,1956,42116
1,Pacific cupped oyster_542,1957,38859
1,Pacific cupped oyster_542,1958,37951
1,Pacific cupped oyster_542,1959,40342
1,Pacific cupped oyster_542,1960,36652
1,Pacific cupped oyster_542,1961,33811
1,Pacific cupped oyster_542,1962,35477
1,Pacific cupped oyster_542,1963,32079
1,Pacific cupped oyster_542,1964,32412
1,Pacific cupped oyster_542,1965,30454
1,Pacific cupped oyster_542,1966,26423
1,Pacific cupped oyster_542,1967,26273
1,Pacific cupped oyster_542,1968,26639
1,Pacific cupped oyster_542,1969,23499
1,Pacific cupped oyster_542,1970,27700
1,Pacific cupped oyster_542,1971,28500
1,Pacific cupped oyster_542,1972,33300
1,Pacific cupped oyster_542,1973,26100
1,Pacific cupped oyster_542,1974,18195
1,Pacific cupped oyster_542,1975,21217
1,Pacific cupped oyster_542,1976,23766
1,Pacific cupped oyster_542,1977,22619
1,Pacific cupped oyster_542,1978,19482
1,Pacific cupped oyster_542,1979,19611
1,Pacific cupped oyster_542,1980,23760
1,Pacific cupped oyster_542,1981,23235
1,Pacific cupped oyster_542,1982,22143
1,Pacific cupped oyster_542,1983,19083
1,Pacific cupped oyster_542,1984,32241
1,Pacific cupped oyster_542,1985,28645
1,Pacific cupped oyster_542,1986,38474
1,Pacific cupped oyster_542,1987,40449
1,Pacific cupped oyster_542,1988,37451
1,Pacific cupped oyster_542,1989,32971
1,Pacific cupped oyster_542,1990,34644
1,Pacific cupped oyster_542,1991,32707
1,Pacific cupped oyster_542,1992,31202
1,Pacific cupped oyster_542,1993,39053
1,Pacific cupped oyster_542,1994,36462
1,Pacific cupped oyster_542,1995,34798
1,Pacific cupped oyster_542,1996,28815
1,Pacific cupped oyster_542,1997,24796
1,Pacific cupped oyster_542,1998,31715
1,Pacific cupped oyster_542,1999,33259
1,Pacific cupped oyster_542,2000,38418
1,Pacific cupped oyster_542,2001,54222
1,Pacific cupped oyster_542,2002,43924
1,Pacific cupped oyster_542,2003,42756
1,Pacific cupped oyster_542,2004,44018
1,Pacific cupped oyster_542,2005,41716
1,Pacific cupped oyster_542,2006,38780
1,Pacific cupped oyster_542,2007,35131
1,Pacific cupped oyster_542,2008,31618
1,Pacific cupped oyster_542,2009,38910
1,Pacific cupped oyster_542,2010,29169
1,Pacific cupped oyster_542,2011,29718
1,Pacific cupped oyster_542,2012,31529
1,Pacific cupped oyster_542,2013,23381
1,Pacific cupped oyster_542,2014,29116
1,Pacific cupped oyster_542,2015,29116
1,Pacific geoduck_543,1987,1
1,Pacific geoduck_543,1988,0.1
1,Pacific geoduck_543,1989,0.1
1,Pacific geoduck_543,1990,0
1,Pacific geoduck_543,1991,0
1,Pacific geoduck_543,1992,0
1,Pacific geoduck_543,1993,0
1,Pacific geoduck_543,1994,0
1,Pacific geoduck_543,1995,0
1,Pacific geoduck_543,1996,0
1,Pacific geoduck_543,1997,0
1,Pacific geoduck_543,1998,0
1,Pacific geoduck_543,1999,0
1,Pacific geoduck_543,2000,9
1,Pacific geoduck_543,2001,124
1,Pacific geoduck_543,2002,235
1,Pacific geoduck_543,2003,220
1,Pacific geoduck_543,2004,349
1,Pacific geoduck_543,2005,400
1,Pacific geoduck_543,2006,525
1,Pacific geoduck_543,2007,451
1,Pacific geoduck_543,2008,598
1,Pacific geoduck_543,2009,701
1,Pacific geoduck_543,2010,579
1,Pacific geoduck_543,2011,607
1,Pacific geoduck_543,2012,534
1,Pacific geoduck_543,2013,727
1,Pacific geoduck_543,2014,613
1,Pacific geoduck_543,2015,546
1,Pacific horse clam_544,2001,2
1,Pacific horse clam_544,2002,4
1,Pacific horse clam_544,2003,5
1,Pacific horse clam_544,2004,5
1,Pacific horse clam_544,2005,2
1,Pacific horse clam_544,2006,2
1,Pacific horse clam_544,2007,2
1,Pacific horse clam_544,2008,5
1,Pacific horse clam_544,2009,4
1,Pacific horse clam_544,2010,1
1,Pacific horse clam_544,2011,1
1,Pacific horse clam_544,2012,0.1
