rgn_id,resilience.score
1,0.363636363636364
2,0.363636363636364
3,0.363636363636364
4,0.363636363636364
5,0.363636363636364
6,0.363636363636364
7,0.363636363636364
8,0.363636363636364
9,0.363636363636364
