rgn_id,year,pressure_score
1,2000,0.494542965057584
1,2001,0.495347155195606
1,2002,0.496145273827508
1,2003,0.496937411944539
1,2004,0.497723658507675
1,2005,0.49850410050758
1,2006,0.499269268697905
1,2007,0.500028938293636
1,2008,0.50078318775844
1,2009,0.501532093888388
1,2010,0.502275731858875
1,2011,0.502841888710462
1,2012,0.503405029619644
1,2013,0.503965186548347
1,2014,0.504522390953095
1,2015,0.505076673795603
1,2016,0.505569051005207
1,2017,0.506059145525855
1,2018,0.506546978425269
1,2019,0.507032570480846
1,2020,0.50751594218497
2,2000,0.494542965057584
2,2001,0.495347155195606
2,2002,0.496145273827508
2,2003,0.496937411944539
2,2004,0.497723658507675
2,2005,0.49850410050758
2,2006,0.499269268697905
2,2007,0.500028938293636
2,2008,0.50078318775844
2,2009,0.501532093888388
2,2010,0.502275731858875
2,2011,0.502841888710462
2,2012,0.503405029619644
2,2013,0.503965186548347
2,2014,0.504522390953095
2,2015,0.505076673795603
2,2016,0.505569051005207
2,2017,0.506059145525855
2,2018,0.506546978425269
2,2019,0.507032570480846
2,2020,0.50751594218497
3,2000,0.494542965057584
3,2001,0.495347155195606
3,2002,0.496145273827508
3,2003,0.496937411944539
3,2004,0.497723658507675
3,2005,0.49850410050758
3,2006,0.499269268697905
3,2007,0.500028938293636
3,2008,0.50078318775844
3,2009,0.501532093888388
3,2010,0.502275731858875
3,2011,0.502841888710462
3,2012,0.503405029619644
3,2013,0.503965186548347
3,2014,0.504522390953095
3,2015,0.505076673795603
3,2016,0.505569051005207
3,2017,0.506059145525855
3,2018,0.506546978425269
3,2019,0.507032570480846
3,2020,0.50751594218497
4,2000,0.494542965057584
4,2001,0.495347155195606
4,2002,0.496145273827508
4,2003,0.496937411944539
4,2004,0.497723658507675
4,2005,0.49850410050758
4,2006,0.499269268697905
4,2007,0.500028938293636
4,2008,0.50078318775844
4,2009,0.501532093888388
4,2010,0.502275731858875
4,2011,0.502841888710462
4,2012,0.503405029619644
4,2013,0.503965186548347
4,2014,0.504522390953095
4,2015,0.505076673795603
4,2016,0.505569051005207
4,2017,0.506059145525855
4,2018,0.506546978425269
4,2019,0.507032570480846
4,2020,0.50751594218497
5,2000,0.494542965057584
5,2001,0.495347155195606
5,2002,0.496145273827508
5,2003,0.496937411944539
5,2004,0.497723658507675
5,2005,0.49850410050758
5,2006,0.499269268697905
5,2007,0.500028938293636
5,2008,0.50078318775844
5,2009,0.501532093888388
5,2010,0.502275731858875
5,2011,0.502841888710462
5,2012,0.503405029619644
5,2013,0.503965186548347
5,2014,0.504522390953095
5,2015,0.505076673795603
5,2016,0.505569051005207
5,2017,0.506059145525855
5,2018,0.506546978425269
5,2019,0.507032570480846
5,2020,0.50751594218497
6,2000,0.494542965057584
6,2001,0.495347155195606
6,2002,0.496145273827508
6,2003,0.496937411944539
6,2004,0.497723658507675
6,2005,0.49850410050758
6,2006,0.499269268697905
6,2007,0.500028938293636
6,2008,0.50078318775844
6,2009,0.501532093888388
6,2010,0.502275731858875
6,2011,0.502841888710462
6,2012,0.503405029619644
6,2013,0.503965186548347
6,2014,0.504522390953095
6,2015,0.505076673795603
6,2016,0.505569051005207
6,2017,0.506059145525855
6,2018,0.506546978425269
6,2019,0.507032570480846
6,2020,0.50751594218497
7,2000,0.494542965057584
7,2001,0.495347155195606
7,2002,0.496145273827508
7,2003,0.496937411944539
7,2004,0.497723658507675
7,2005,0.49850410050758
7,2006,0.499269268697905
7,2007,0.500028938293636
7,2008,0.50078318775844
7,2009,0.501532093888388
7,2010,0.502275731858875
7,2011,0.502841888710462
7,2012,0.503405029619644
7,2013,0.503965186548347
7,2014,0.504522390953095
7,2015,0.505076673795603
7,2016,0.505569051005207
7,2017,0.506059145525855
7,2018,0.506546978425269
7,2019,0.507032570480846
7,2020,0.50751594218497
8,2000,0.494542965057584
8,2001,0.495347155195606
8,2002,0.496145273827508
8,2003,0.496937411944539
8,2004,0.497723658507675
8,2005,0.49850410050758
8,2006,0.499269268697905
8,2007,0.500028938293636
8,2008,0.50078318775844
8,2009,0.501532093888388
8,2010,0.502275731858875
8,2011,0.502841888710462
8,2012,0.503405029619644
8,2013,0.503965186548347
8,2014,0.504522390953095
8,2015,0.505076673795603
8,2016,0.505569051005207
8,2017,0.506059145525855
8,2018,0.506546978425269
8,2019,0.507032570480846
8,2020,0.50751594218497
9,2000,0.494542965057584
9,2001,0.495347155195606
9,2002,0.496145273827508
9,2003,0.496937411944539
9,2004,0.497723658507675
9,2005,0.49850410050758
9,2006,0.499269268697905
9,2007,0.500028938293636
9,2008,0.50078318775844
9,2009,0.501532093888388
9,2010,0.502275731858875
9,2011,0.502841888710462
9,2012,0.503405029619644
9,2013,0.503965186548347
9,2014,0.504522390953095
9,2015,0.505076673795603
9,2016,0.505569051005207
9,2017,0.506059145525855
9,2018,0.506546978425269
9,2019,0.507032570480846
9,2020,0.50751594218497
